Metric,Value
Validation,
Validation F1 Score,0.8854269025074769
Validation Accuracy Score,0.9041871554164804
Regular Testing,
Test F1 Score,0.750688222462582
Test Accuracy Score,0.8901966626936829
Test MCC,0.8897462856492212
Test Balanced Accuracy,0.7726349272440546
Bootstrapping Results,
Accuracy ,0.8899873361144219
F1-Score,0.7559710026153211
MCC,0.8895351769198531
Balanced Accuracy,0.7916151389394062
