Metric,Value
Validation,
Validation F1 Score,0.8110904612323739
Validation Accuracy Score,0.8397913561847988
Regular Testing,
Test F1 Score,0.6330199916972126
Test Accuracy Score,0.8250633288630607
Test MCC,0.8243239565859501
Test Balanced Accuracy,0.66258828856393
Bootstrapping Results,
Accuracy ,0.8248399642378186
F1-Score,0.6394822310644933
MCC,0.8240965021538702
Balanced Accuracy,0.6875882500787948
