Metric,Value
Validation,
Validation F1 Score,0.8903235366703757
Validation Accuracy Score,0.9088064371926687
Regular Testing,
Test F1 Score,0.7683015643479121
Test Accuracy Score,0.8967520858164482
Test MCC,0.8963301325334232
Test Balanced Accuracy,0.7883192865473971
Bootstrapping Results,
Accuracy ,0.896567640047676
F1-Score,0.7716425500651752
MCC,0.8961441059849479
Balanced Accuracy,0.8056549285851914
