Metric,Value
Validation,
Validation F1 Score,0.8529687014517406
Validation Accuracy Score,0.8751303829533602
Regular Testing,
Test F1 Score,0.6765519542046874
Test Accuracy Score,0.8486293206197855
Test MCC,0.8480047134585916
Test Balanced Accuracy,0.7025591998268921
Bootstrapping Results,
Accuracy ,0.8485122169249106
F1-Score,0.6798986178395824
MCC,0.8478854857638869
Balanced Accuracy,0.7236656714389501
