Metric,Value
Validation,
Validation F1 Score,0.8987308960222239
Validation Accuracy Score,0.9161078825808374
Regular Testing,
Test F1 Score,0.7792792461111531
Test Accuracy Score,0.902264600715137
Test MCC,0.9018610720305762
Test Balanced Accuracy,0.7997816589178482
Bootstrapping Results,
Accuracy ,0.9021139749702026
F1-Score,0.7820014637059398
MCC,0.9017089604170075
Balanced Accuracy,0.8163993122131046
