Metric,Value
Validation,
Validation F1 Score,0.9161548006067209
Validation Accuracy Score,0.9301043219076006
Regular Testing,
Test F1 Score,0.8039287603061724
Test Accuracy Score,0.9165549098495008
Test MCC,0.9162076601924457
Test Balanced Accuracy,0.8298840236057493
Bootstrapping Results,
Accuracy ,0.9164625242139771
F1-Score,0.8040642259318536
MCC,0.9161134916637638
Balanced Accuracy,0.8438861550445574
