Metric,Value
Validation,
Validation F1 Score,0.8215583163244068
Validation Accuracy Score,0.8493293591654247
Regular Testing,
Test F1 Score,0.6483730448335095
Test Accuracy Score,0.8313217106243481
Test MCC,0.8306102778767107
Test Balanced Accuracy,0.6761119644292476
Bootstrapping Results,
Accuracy ,0.8310412755178065
F1-Score,0.6542803089327329
MCC,0.8303257199798338
Balanced Accuracy,0.700156933029476
