Metric,Value
Validation,
Validation F1 Score,0.8452062209205681
Validation Accuracy Score,0.8720011920727164
Regular Testing,
Test F1 Score,0.6751850494553913
Test Accuracy Score,0.857419547079857
Test MCC,0.8568551727032296
Test Balanced Accuracy,0.6969419031651756
