Metric,Value
Validation,
Validation F1 Score,0.8712310536475154
Validation Accuracy Score,0.8928624646103412
Regular Testing,
Test F1 Score,0.7267544457377215
Test Accuracy Score,0.8808104886769964
Test MCC,0.880328211840321
Test Balanced Accuracy,0.7476559439388245
Bootstrapping Results,
Accuracy ,0.8806498808104887
F1-Score,0.7351650343621833
MCC,0.8801659364446054
Balanced Accuracy,0.7691682587948401
