Metric,Value
Validation,
Validation F1 Score,0.9023543582194903
Validation Accuracy Score,0.9204172876304024
Regular Testing,
Test F1 Score,0.7824840302165618
Test Accuracy Score,0.9068693190284607
Test MCC,0.9064782542003016
Test Balanced Accuracy,0.8075377214779969
Bootstrapping Results,
Accuracy ,0.9067897481746386
F1-Score,0.7843007631613645
MCC,0.9063967570407061
Balanced Accuracy,0.8233082772381876
