Metric,Value
Validation,
Validation F1 Score,0.9047673715956617
Validation Accuracy Score,0.9208761734465802
Regular Testing,
Test F1 Score,0.7891328994150927
Test Accuracy Score,0.9049463647199046
Test MCC,0.904555918055955
Test Balanced Accuracy,0.8102571215117672
Bootstrapping Results,
Accuracy ,0.9047489570917759
F1-Score,0.7903400842899959
MCC,0.9043569475894385
Balanced Accuracy,0.8250005104059567
