Metric,Value
Validation,
Validation F1 Score,0.9021705680316948
Validation Accuracy Score,0.9184798807749628
Regular Testing,
Test F1 Score,0.7682546976418377
Test Accuracy Score,0.9016540008940546
Test MCC,0.9012443725266678
Test Balanced Accuracy,0.7953191668762359
Bootstrapping Results,
Accuracy ,0.9015087170317391
F1-Score,0.7699664598167064
MCC,0.9010969048561503
Balanced Accuracy,0.8129924148451377
