Metric,Value
Validation,
Validation F1 Score,0.8167639952822635
Validation Accuracy Score,0.8451564828614009
Regular Testing,
Test F1 Score,0.6350015574855414
Test Accuracy Score,0.8265534197586053
Test MCC,0.8258179557325218
Test Balanced Accuracy,0.6660997960064864
Bootstrapping Results,
Accuracy ,0.8263085978244673
F1-Score,0.6410030951816995
MCC,0.8255692741203439
Balanced Accuracy,0.6911202591300828
