Metric,Value
Validation,
Validation F1 Score,0.9123877432249058
Validation Accuracy Score,0.9280178837555887
Regular Testing,
Test F1 Score,0.7894643882920638
Test Accuracy Score,0.9116376098942035
Test MCC,0.9112672141147063
Test Balanced Accuracy,0.8158555064206177
Bootstrapping Results,
Accuracy ,0.9115087170317389
F1-Score,0.7909702158313046
MCC,0.9111363194431766
Balanced Accuracy,0.8314355894638709
