Metric,Value
Validation,
Validation F1 Score,0.9062307487825862
Validation Accuracy Score,0.9216212188943526
Regular Testing,
Test F1 Score,0.7832983403947452
Test Accuracy Score,0.9042014302741359
Test MCC,0.9038043542878277
Test Balanced Accuracy,0.807686609196598
Bootstrapping Results,
Accuracy ,0.9040604886769965
F1-Score,0.7832461357638063
MCC,0.9036619874037087
Balanced Accuracy,0.8234677663385211
