Metric,Value
Validation,
Validation F1 Score,0.8633611670596884
Validation Accuracy Score,0.8842199374161824
Regular Testing,
Test F1 Score,0.6925271465219961
Test Accuracy Score,0.8623361144219309
Test MCC,0.8617700749876748
Test Balanced Accuracy,0.7165966299898932
Bootstrapping Results,
Accuracy ,0.862205452920143
F1-Score,0.6994698496971851
MCC,0.8616376876141281
Balanced Accuracy,0.7391910715100173
