Metric,Value
Validation,
Validation F1 Score,0.8070587488285783
Validation Accuracy Score,0.8368107302533532
Regular Testing,
Test F1 Score,0.6359010074487268
Test Accuracy Score,0.8250633288630607
Test MCC,0.8243273903496305
Test Balanced Accuracy,0.6669110851354967
Bootstrapping Results,
Accuracy ,0.8249018030099835
F1-Score,0.6415688626776973
MCC,0.8241622283555803
Balanced Accuracy,0.6910240425475409
