Metric,Value
Validation,
Validation F1 Score,0.8163683641138894
Validation Accuracy Score,0.8436661698956781
Regular Testing,
Test F1 Score,0.6387500109025687
Test Accuracy Score,0.8275964833854865
Test MCC,0.826861566545627
Test Balanced Accuracy,0.6684043125352274
Bootstrapping Results,
Accuracy ,0.8273166443153033
F1-Score,0.6441231074041583
MCC,0.8265775335950591
Balanced Accuracy,0.6925909591692195
