Metric,Value
Validation,
Validation F1 Score,0.8812516831926459
Validation Accuracy Score,0.8988780416727379
Regular Testing,
Test F1 Score,0.7648438728029442
Test Accuracy Score,0.8805013115709706
Test MCC,0.8799958680659675
Test Balanced Accuracy,0.7896492197146513
Bootstrapping Results,
Accuracy ,0.8807177207811133
F1-Score,0.7667027055911759
MCC,0.8802127055771967
Balanced Accuracy,0.8072765280976906
