Metric,Value
Validation,
Validation F1 Score,0.9173269807382323
Validation Accuracy Score,0.9314456035767511
Regular Testing,
Test F1 Score,0.7987639734104098
Test Accuracy Score,0.915958873491283
Test MCC,0.9156098647157954
Test Balanced Accuracy,0.8273539175271698
Bootstrapping Results,
Accuracy ,0.915818059901654
F1-Score,0.7985347570589814
MCC,0.9154670836856793
Balanced Accuracy,0.842157008346844
