Metric,Value
Validation,
Validation F1 Score,0.8175191269131163
Validation Accuracy Score,0.8450074515648286
Regular Testing,
Test F1 Score,0.6481941969905817
Test Accuracy Score,0.8301296379079124
Test MCC,0.8294251345120291
Test Balanced Accuracy,0.6739864283147846
Bootstrapping Results,
Accuracy ,0.8299262405006705
F1-Score,0.6536622483416074
MCC,0.8292179306617082
Balanced Accuracy,0.6978419224267307
