Metric,Value
Validation,
Validation F1 Score,0.8859446919070758
Validation Accuracy Score,0.9052302190433617
Regular Testing,
Test F1 Score,0.7306806859710135
Test Accuracy Score,0.885280095351609
Test MCC,0.8847937329113948
Test Balanced Accuracy,0.756185299371006
Bootstrapping Results,
Accuracy ,0.8850230929678189
F1-Score,0.7365294947481515
MCC,0.8845345383721145
Balanced Accuracy,0.7778664370679601
