Metric,Value
Validation,
Validation F1 Score,0.864704495845125
Validation Accuracy Score,0.8834748919684101
Regular Testing,
Test F1 Score,0.6794771964177354
Test Accuracy Score,0.8587604290822408
Test MCC,0.8581759285755144
Test Balanced Accuracy,0.7123102358201986
Bootstrapping Results,
Accuracy ,0.8586775923718712
F1-Score,0.683082212695245
MCC,0.8580915462772489
Balanced Accuracy,0.7347721725935169
