Metric,Value
Validation,
Validation F1 Score,0.7997773555057417
Validation Accuracy Score,0.8305514157973174
Regular Testing,
Test F1 Score,0.6051481169620708
Test Accuracy Score,0.8086723290120698
Test MCC,0.8078499316343004
Test Balanced Accuracy,0.6391661036169566
Bootstrapping Results,
Accuracy ,0.8084219937416183
F1-Score,0.6109012386400361
MCC,0.8075952790143185
Balanced Accuracy,0.6656084416840065
