Metric,Value
Validation,
Validation F1 Score,0.9069021726733989
Validation Accuracy Score,0.9235469448584203
Regular Testing,
Test F1 Score,0.7781292641159113
Test Accuracy Score,0.9058262554015795
Test MCC,0.9054355035749505
Test Balanced Accuracy,0.8078940558732027
Bootstrapping Results,
Accuracy ,0.905785277901952
F1-Score,0.7801102971810479
MCC,0.9053928346568646
Balanced Accuracy,0.8241707924357489
